coach,seasons,is_active,games,wins,losses,ties,playoff_births,games_playoff,wins_playoff,losses_playoff,ties_playoff,games_superbowl,wins_superbowl,ats_pct,ats_return,ats_risked,avg_pf,avg_pa,avg_margin,avg_spread,ats_pct_home,ats_pct_away,ats_pct_playoff,ats_pct_favorite,ats_pct_underdog,ats_pct_div,ats_pct_non_div,ats_pct_bye,ats_pct_dome,ats_roi,win_pct,win_pct_playoff,teams,pfr_coach_image_url,pfr_coach_tree_hired_by,pfr_coach_tree_hired
Rod Marinelli,3,0,48.0,10.0,38.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40425531914893614,-11.800000000000002,52.800000000000004,19.145834,28.3125,-9.166667,5.03125,0.391304347826087,0.4166666666666667,,0.2857142857142857,0.425,0.4117647058823529,0.4,0.6666666666666666,0.3548387096774194,-0.2234848484848485,0.20833333333333334,,"['{""team"" : ""DET"", ""color"" : ""#0076B6""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/MariRo0c_2018.jpg,"DungTo0,GarrJa0,GrudJo0,SmitLo0","GaseAd0,MartMi0"
Joe Judge,2,0,33.0,10.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,-4.800000000000002,36.300000000000004,16.30303,23.424242,-7.121212,5.848485,0.375,0.5294117647058824,,0.0,0.5,0.5833333333333334,0.38095238095238093,0.0,0.6,-0.13223140495867772,0.30303030303030304,,"['{""team"" : ""NYG"", ""color"" : ""#0B2265""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/JudgJo0c_2020.jpg,BeliBi0,"GarrJa0,KitcFr0"
Mike Pettine,2,0,32.0,10.0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.5000000000000013,35.2,18.03125,24.03125,-6.0,3.25,0.4666666666666667,0.5333333333333333,,0.4,0.55,0.45454545454545453,0.5263157894736842,0.0,0.5,-0.042613636363636395,0.3125,,"['{""team"" : ""CLE"", ""color"" : ""#FF3C00""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/PettMi0c_2020.jpg,"BillBr0,HarbJo0,LaFlMa0,MarrDo0,McCaMi0,NagyMa0,OConKe0,RyanRe0","GlenAa0,McDaMi0,OConKe0,ShanKy0,TaboCh0"
Bert Bell,6,0,58.0,10.0,46.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1724137931034483,,,https://www.pro-football-reference.com/req/20230307/images/headshots/BellBe0.jpg,,
Guil Falcon,3,0,25.0,10.0,10.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,,,,,
Harry Gilmer,2,0,28.0,10.0,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.35714285714285715,,,,"CoryDo0,HaniJi0,ParkRa0,VanBNo0,WilkBu0,WilsLa0,WinnCh0","BaugSa0,NortJo0,RymkLo0,SchmJo0"
Cecil Isbell,4,0,35.0,10.0,24.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2857142857142857,0.0,,,"LambCu0,PhelJi0",RamsGa0
Kay Stephenson,3,0,36.0,10.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2777777777777778,,,,KnoxCh0,"BullHa0,CarrPe0,JaurDi0,RingJi0"
Bud Wilkinson,2,0,29.0,9.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3103448275862069,,,,,"BettTo0,GilmHa0,HaniJi0"
John Mazur,3,0,30.0,9.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3,,,,"McCoMi0,MichWa0,RushCl0,VermDi0",RutiSa0
Charlie Waller,2,0,19.0,9.0,7.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.47368421052631576,,,,"AlleGe0,GillSi0,MalaRa0,SvarHa0",PhilBu0
Nelson Talbot,2,0,18.0,9.0,6.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,,,,,
Cap McEwan,2,0,21.0,9.0,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,,
Bob Waterfield,3,0,34.0,9.0,24.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2647058823529412,,,,"GillSi0,PoolHa0","FearTo0,PoolHa0"
Jack Faulkner,3,0,32.0,9.0,22.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.28125,,,,"FearTo0,GillSi0,KnoxCh0,MalaRa0,VanBNo0",
Steve Wilks,2,0,28.0,9.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.799999999999999,30.800000000000004,17.107143,24.178572,-7.071429,6.464286,0.5384615384615384,0.5714285714285714,,0.0,0.625,0.7272727272727273,0.4375,1.0,0.4166666666666667,0.0584415584415584,0.32142857142857145,,"['{""team"" : ""ARI"", ""color"" : ""#97233F""}', '{""team"" : ""CAR"", ""color"" : ""#0085CA""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/WilkSt0c_2018.jpg,"GibbJo0,GlenAa0,KitcFr0,RhulMa0,RiveRo0,ShanKy0,SmitLo0,TurnNo0","McAdBe0,McCoMi1,TaboCh0"
Joe Vitt,2,0,21.0,9.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,-4.200000000000001,23.1,24.761906,26.333334,-1.5714285,0.78571427,0.45454545454545453,0.4,,0.5555555555555556,0.3333333333333333,0.2857142857142857,0.5,0.0,0.4,-0.18181818181818185,0.42857142857142855,,"['{""team"" : ""LAR"", ""color"" : ""#003594""}', '{""team"" : ""LAR"", ""color"" : ""#003594""}', '{""team"" : ""LAR"", ""color"" : ""#003594""}', '{""team"" : ""NO"", ""color"" : ""#D3BC8D""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/VittJo0c_2017.jpg,"CunnGu0,GaseAd0,KnoxCh0,MarcTe0,MartMi0,McCoMi0,PateJa0,PaytSe0,RhodRa0,VermDi0","KromAa0,PaytSe0,SpagSt0"
Al Groh,1,0,16.0,9.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.7000000000000006,17.6,20.0625,20.0625,0.0,-0.15625,0.3333333333333333,0.625,,0.3333333333333333,0.625,0.7142857142857143,0.2857142857142857,0.0,0.0,-0.03977272727272731,0.5625,,"['{""team"" : ""NYJ"", ""color"" : ""#003F2D""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/GrohAl0c_2017.jpg,"BeliBi0,CampMa0,HandRa0,ParcBi0","BowlTo0,HaleTo0,HennDa0,NolaMi0,WhisKe0"
Antonio Pierce,2,0,26.0,9.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.999999999999999,28.6,19.807692,22.23077,-2.4230769,4.519231,0.6153846153846154,0.5833333333333334,,0.8333333333333334,0.5263157894736842,0.5,0.6666666666666666,0.0,0.6470588235294118,0.13986013986013981,0.34615384615384615,,"['{""team"" : ""OAK"", ""color"" : ""#000000""}', '{""team"" : ""OAK"", ""color"" : ""#000000""}']",,McDaJo0,"LewiMa0,PhilJo0,TurnNo0"
Frank Gansz,2,0,31.0,8.0,22.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.25806451612903225,,,,"BrunFr0,CampMa0,CougTo0,FontWa0,GregFo0,JoneJu0,LevyMa0,MackJo0,McCuPe0,RiceHo0,VermDi0","BettTo0,RustRo0"
Dick MacPherson,2,0,32.0,8.0,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.25,,,https://www.pro-football-reference.com/req/20230307/images/headshots/McPhDi0c_2017.jpg,"RutiSa0,SabaLo0",CollJo0
Fritz Pollard,2,0,13.0,8.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6153846153846154,,,,,
Homer Rice,2,0,27.0,8.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2962962962962963,,,,,"GanzFr0,McCoMi0,ModzDi0,StudCh0,WinnCh0"
Carl Storck,5,0,38.0,8.0,26.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.21052631578947367,,,,,
Doug Wycoff,2,0,22.0,8.0,9.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.36363636363636365,,,,,
Dave Canales,2,1,23.0,8.0,15.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5217391304347826,-0.10000000000000098,25.3,20.565218,29.565218,-9.0,6.2391305,0.6666666666666666,0.36363636363636365,,0.0,0.5454545454545454,0.5714285714285714,0.5,1.0,0.75,-0.003952569169960513,0.34782608695652173,,"['{""team"" : ""CAR"", ""color"" : ""#0085CA""}']",,"BowlTo0,CarrPe0","CaldJi0,CapeDo0"
Jack Forsyth,2,0,16.0,8.0,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,,,,,
Bob Folwell,1,0,12.0,8.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,
Hugh Campbell,2,0,30.0,8.0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.26666666666666666,,,,,GlanJe0
Ed Biles,3,0,31.0,8.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.25806451612903225,,,,"EwbaWe0,FearTo0,GillSi0,PhilBu0,RobeJ.0","NolaDi0,ShofJi0,StudCh0"
Doc Alexander,2,0,18.0,8.0,8.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,
Bob Hollway,2,0,28.0,8.0,18.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,"ForzRi0,GranBu0,McCaDo0,NolaDi0,PateJa0,StecLe0","AustBi0,BennLe0,DrulCh0,HughEd0"
Ed Khayat,2,0,25.0,8.0,15.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.32,,,,"BerrRa0,CampMa0,ClarMo0,FearTo0,ForzRi0,MarcTe0,McCaDo0,McCoMi0,PeppPa0,RobeJ.0,WychSa0","FearTo0,MichWa0,RaucJo0"
Rich Bisaccia,1,0,13.0,7.0,6.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.46153846153846156,-1.7000000000000006,14.3,21.538462,26.538462,-5.0,2.8076923,0.5,0.42857142857142855,0.0,0.25,0.5555555555555556,0.6,0.375,0.0,0.625,-0.11888111888111892,0.5384615384615384,0.0,"['{""team"" : ""OAK"", ""color"" : ""#000000""}', '{""team"" : ""OAK"", ""color"" : ""#000000""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/BisaRi0c.jpg,"GarrJa0,GrudJo0,LaFlMa0,MorrRa0,TurnNo0","BradGu0,CablTo0,MariRo0"
Bill Arnsparger,3,0,35.0,7.0,28.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2,,,,"RossBo0,ShulDo0",SchoMa0
Clipper Smith,2,0,24.0,7.0,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2916666666666667,,,,,BachJo0
Hugh Devore,3,0,26.0,7.0,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2692307692307692,,,,LemmWa0,"DrulCh0,OwenSt0"
Dutch Bergman,1,0,12.0,7.0,4.0,1,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5833333333333334,0.5,,,FlahRa0,EdwaTu0
Jerry Williams,3,0,31.0,7.0,22.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.22580645161290322,,,,"ShawLa0,SkorNi0","FearTo0,LevyMa0,RaucJo0,StanDi0"
Frank Filchock,2,0,28.0,7.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.25,,,,,
Ralph Scott,1,0,16.0,7.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4375,,,,,
J.D. Roberts,3,0,35.0,7.0,25.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2,,,,FearTo0,"BileEd0,KhayEd0,ShipKe0,SmitJe0"
Herb Kopf,3,0,31.0,7.0,22.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.22580645161290322,,,,,
Brick Muller,1,0,10.0,6.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6,,,,,
Jim Tomsula,2,0,17.0,6.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,-1.9000000000000008,18.700000000000003,16.235294,23.17647,-6.9411764,5.852941,0.6666666666666666,0.25,,1.0,0.4375,0.42857142857142855,0.5,0.0,0.0,-0.10160427807486634,0.35294117647058826,,"['{""team"" : ""SF"", ""color"" : ""#AA0000""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/TomsJi0c_2019.jpg,"GrudJa0,HarbJi0,McCaMi0,NolaMi0,SingMi0","JoseVa0,MangEr0,SparTo0"
Freddie Kitchens,1,0,16.0,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-6.000000000000001,17.6,20.9375,24.5625,-3.625,-0.71875,0.42857142857142855,0.25,,0.4,0.2,0.5,0.2222222222222222,0.0,0.0,-0.34090909090909094,0.375,,"['{""team"" : ""CLE"", ""color"" : ""#FF3C00""}']",,"AriaBr0,JackHu0,JudgJo0,ParcBi0,WhisKe0",WilkSt0
Mac Speedie,3,0,26.0,6.0,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.23076923076923078,,,,,
Mike Nixon,3,0,38.0,6.0,30.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.15789473684210525,,,,"GettMi0,KuhaJo0,MichJo0,ParkRa0,StydJo0,SuthJo0","GibrAb0,HeffEr0,McPeBi0"
Bob Snyder,1,0,12.0,6.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,,,,"KiesWa0,LambCu0,WalsAd0",StydJo0
Tut Imlay,1,0,10.0,6.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6,,,,,
Gus Henderson,1,0,11.0,6.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5454545454545454,,,,,AndeHu0
Archie Golembeski,1,0,12.0,6.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,,,,,
Kevin Gilbride,2,0,22.0,6.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2727272727272727,,,https://www.pro-football-reference.com/req/20230307/images/headshots/GilbKe0c_2017.jpg,"CougTo0,CowhBi0,GlanJe0,PardJa0,WillGr0","BugeJo0,JoneJu0"
Eddie Erdelatz,2,0,16.0,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.375,,,,,
Johnny Blood,3,0,25.0,6.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.24,,,,,KiesWa0
Clive Rush,2,0,21.0,5.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.23809523809523808,,,,,MazuJo0
Chris Palmer,2,0,32.0,5.0,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3870967741935484,-8.900000000000002,35.2,11.8125,26.75,-14.9375,10.328125,0.4,0.375,,,0.3870967741935484,0.4,0.36363636363636365,,0.5,-0.2528409090909091,0.15625,,"['{""team"" : ""CLE"", ""color"" : ""#FF3C00""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/PalmCh0c_2017.jpg,"CapeDo0,CougTo0,HarbJi0,MuncMi0,ParcBi0,PardJa0,RyanRe0","CrenRo0,PerkRa0,SparTo0,WhisKe0"
Marty Mornhinweg,2,0,32.0,5.0,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.6000000000000014,35.2,18.0,27.34375,-9.34375,5.5,0.625,0.375,,0.0,0.5714285714285714,0.7142857142857143,0.3333333333333333,0.0,0.5789473684210527,-0.04545454545454549,0.15625,,"['{""team"" : ""DET"", ""color"" : ""#0076B6""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/MornMa0c_2018.jpg,"HarbJo0,HolmMi0,MariSt0,PedeDo0,ReidAn0,RyanRe0",TobiVi0
Lane Kiffin,2,0,20.0,5.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-5.200000000000001,22.0,18.05,24.95,-6.9,5.15,0.2,0.6,,0.0,0.5,0.4444444444444444,0.36363636363636365,0.0,0.0,-0.23636363636363641,0.25,,"['{""team"" : ""OAK"", ""color"" : ""#000000""}', '{""team"" : ""OAK"", ""color"" : ""#000000""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/KiffLa0c_2017.jpg,CougTo0,"CablTo0,FassJo0"
Bulldog Turner,1,0,14.0,5.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.35714285714285715,,,,"DrisPa0,HalaGe0",
Dick Todd,1,0,9.0,5.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5555555555555556,,,,,
Jim Laird,1,0,13.0,5.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.38461538461538464,,,,,
Harry Robb,2,0,18.0,5.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2777777777777778,,,,,
Ken Meyer,1,0,14.0,5.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.35714285714285715,,,,"ArmsNe0,EwbaWe0,KnoxCh0,NolaDi0",ShofJi0
Hal Griffen,1,0,14.0,5.0,6.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.35714285714285715,,,,,
Benny Friedman,2,0,14.0,5.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.35714285714285715,,,,,
Rod Dowhower,2,0,29.0,5.0,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.1724137931034483,,,,"BeliBi0,CampMa0,CoryDo0,FassJi0,GibbJo0,HaniJi0,MillRe0,PetiRi0,ReevDa0,ReidAn0","ChilBr0,VentRi0"
Clem Crowe,2,0,19.0,5.0,13.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2631578947368421,0.0,,,,MillWa0
John Armstrong,1,0,9.0,5.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5555555555555556,,,,,
Hal Erickson,1,0,13.0,5.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.38461538461538464,,,,,
David Culley,1,0,17.0,4.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,-1.9000000000000008,18.700000000000003,16.470589,26.588236,-10.117647,10.323529,0.5555555555555556,0.375,,0.0,0.5,0.6666666666666666,0.36363636363636365,1.0,0.5555555555555556,-0.10160427807486634,0.23529411764705882,,"['{""team"" : ""HOU"", ""color"" : ""#03202F""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/CullDa0c_2021.jpg,"CowhBi0,HarbJo0,McDeSe0,ReidAn0,WychSa0","CrenRo0,SmitLo0"
Jerod Mayo,1,0,17.0,4.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,-2.900000000000001,18.700000000000003,17.0,24.529411,-7.529412,6.0588236,0.5,0.375,,,0.4375,0.5,0.4,0.0,0.0,-0.15508021390374332,0.23529411764705882,,"['{""team"" : ""NE"", ""color"" : ""#002244""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/MayoJe99_2019.jpg,BeliBi0,McAdBe0
Liam Coen,1,1,6.0,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.7999999999999998,6.6000000000000005,23.166666,20.0,3.1666667,1.0,0.75,0.5,,1.0,0.5,1.0,0.6,,,0.27272727272727265,0.6666666666666666,,"['{""team"" : ""JAX"", ""color"" : ""#006778""}']",,"BowlTo0,McVaSe0",
Brian Callahan,2,1,23.0,4.0,19.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181818182,-15.8,25.3,17.130434,27.0,-9.869565,4.0652175,0.0,0.3076923076923077,,0.0,0.23529411764705882,0.125,0.21428571428571427,0.0,0.2857142857142857,-0.624505928853755,0.17391304347826086,,"['{""team"" : ""TEN"", ""color"" : ""#002244""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/CallBr0c_2021.jpg,"CaldJi0,FoxxJo0,GrudJo0,KubiGa0,McDaJo0,TaylZa0","CallBi0,FassJo0,McCoMi1"
Rob Chudzinski,1,0,16.0,4.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,-5.000000000000001,17.6,19.25,25.375,-6.125,2.5625,0.375,0.375,,0.2,0.45454545454545453,0.3333333333333333,0.4,0.0,1.0,-0.2840909090909091,0.25,,"['{""team"" : ""CLE"", ""color"" : ""#FF3C00""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/ChudRo0c_2017.jpg,"CrenRo0,DaviBu0,PagaCh0,RiveRo0,SchoMa0,TurnNo0","SteiSh0,TaboCh0,TurnNo0"
Nathaniel Hackett,1,0,15.0,4.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-3.900000000000001,16.5,15.466666,20.266666,-4.8,0.16666667,0.42857142857142855,0.375,,0.14285714285714285,0.625,0.5,0.36363636363636365,0.0,0.3333333333333333,-0.23636363636363641,0.26666666666666666,,"['{""team"" : ""DEN"", ""color"" : ""#002244""}']",https://www.pro-football-reference.com/req/20230307/images/headshots/HackNa0c_2021.jpg,"BradGu0,GrudJo0,JaurDi0,LaFlMa0,MarrDo0,SaleRo0","CapeDo0,RosbJe0"
Ed Hughes,1,0,14.0,4.0,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,"DitkMi0,GrahOt0,HollBo0,HudsTo0,LandTo0,McPeBi0,NolaDi0,RyanBu0,VermDi0",
John Sandusky,1,0,9.0,4.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,"EwbaWe0,McCaDo0,McCoMi0,ShulDo0","BullHa0,MillRe0"
Art Lewis,1,0,8.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5,,,,,
Hank Bullough,3,0,22.0,4.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.18181818181818182,,,,"ErhaRo0,FairCh0,FontWa0,GregFo0,InfaLi0,McCaDo0,SandJo0,StepKa0","BerrRa0,ErhaRo0,JaurDi0,RingJi0"
Russ Daugherty,1,0,10.0,4.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,,,,,
Aldo Donelli,2,0,15.0,4.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.26666666666666666,,,,CawtPe0,ConkRe0
Bill Edwards,2,0,14.0,4.0,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,
Phil Handler,5,0,38.0,4.0,34.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.10526315789473684,,,,"ConzJi0,CreiMi0,DrisPa0,HalaGe0,LambCu0,NeveEr0","LeonJi0,ParkRa0,RamsGa0"
Norb Hecker,3,0,31.0,4.0,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.12903225806451613,,,,"LombVi0,WalsBi0,WebsAl0",FearTo0
Jim Kendrick,2,0,13.0,4.0,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.3076923076923077,,,,,BattDi0
Richie Petitbon,1,0,16.0,4.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.25,,,,"GibbJo0,GillSi0,PardJa0,PhilBu0","DowhRo0,HaniJi0,ThomEm0"
Cliff Battles,2,0,21.0,4.0,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.19047619047619047,,,,,
Ed Robinson,1,0,11.0,4.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.36363636363636365,,,,,
Charley Rogers,1,0,10.0,4.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.4,,,,,
Howard Schnellenberger,2,0,17.0,4.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.23529411764705882,,,,"AlleGe0,ShulDo0","McCuPe0,SmitJe0"
Joey Sternaman,1,0,7.0,4.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.5714285714285714,,,,,
Hugh Taylor,1,0,14.0,4.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,AustBi0,
Red Weaver,2,0,17.0,4.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.23529411764705882,,,,,
Richard Williamson,2,0,19.0,4.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.21052631578947367,,,https://www.pro-football-reference.com/req/20230307/images/headshots/WillRi0c_2017.jpg,"CapeDo0,FoxxJo0,MackJo0,PerkRa0,SeifGe0,ShulDa0","BrunFr0,KuhlHa0"
